code;nameja;kana
4420401;日田市中津江村合瀬;ひたしなかつえむらごうせ
4420402;日田市三本松;ひたしさんぼんまつ
4420420;日田市天瀬町;ひたしあまがせまち
4420433;日田市上津江町;ひたしかみつえまち
4420435;日田市田島;ひたしたしま
4420438;日田市中津江村栃野;ひたしなかつえむらとちの
4420439;日田市大山町;ひたしおおやままち
4420440;日田市前津江町;ひたしまえつえまち
4420820;竹田市竹田小学校;たけたしたけたしょうがっこう
4420821;竹田市直入小学校;たけたしなおいりしょうがっこう
4420832;竹田市久住町;たけたしくじゅうまち
4420833;竹田市直入町;たけたしなおいりまち
4420834;竹田市会々;たけたしあいあい
4420836;竹田市荻町;たけたしおぎまち
4446131;九重町後野上;ここのえまちうしろのがみ
4446200;玖珠町帆足;くすまちほあし
4520303;延岡市天神小路;のべおかしてんじんこうじ
4520304;延岡市北方総合運動公園;のべおかしきたかたそうごううんどうこうえん
4520321;延岡市北川町川内名白石;のべおかしきたがわまちかわちみょうしらいし
4520333;延岡市北川町総合支所;のべおかしきたがわまちそうごうししょ
4520334;延岡市北浦町古江;のべおかしきたうらまちふるえ
4520336;延岡市東本小路;のべおかしひがしほんこうじ
4520337;延岡市北方町総合支所;のべおかしきたかたまちそうごうししょ
4520601;日向市亀崎;ひゅうがしかめざき
4520602;日向市大王谷運動公園;ひゅうがしだいおうだにうんどうこうえん
4520621;日向市富高;ひゅうがしとみたか
4520631;日向市東郷町山陰;ひゅうがしとうごうちょうやまげ
4520820;西都市上の宮;さいとしうえのみや
4520832;西都市聖陵町;さいとしせいりょうちょう
4540132;高鍋町上江;たかなべちょうかみえ
4540200;新富町上富田;しんとみちょうかみとんだ
4540531;川南町川南;かわみなみちょうかわみなみ
4540600;宮崎都農町川北;みやざきつのちょうかわきた
4540620;宮崎都農町役場;みやざきつのちょうやくば
4542132;門川町平城東;かどがわちょうひらじょうひがし
4540431;木城町高城;きじょうちょうたかじょう
4540320;西米良村板谷;にしめらそんいたや
4540332;西米良村村所;にしめらそんむらしょ
4542930;諸塚村家代;もろつかそんえしろ
4543020;椎葉村総合運動公園;しいばそんそうごううんどうこうえん
4543032;椎葉村下福良;しいばそんしもふくら
4544100;高千穂町三田井;たかちほちょうみたい
4544120;高千穂町寺迫;たかちほちょうてらさこ
4544232;日之影町七折;ひのかげちょうななおり
4544332;五ヶ瀬町三ヶ所;ごかせちょうさんがしょ
4543120;宮崎美郷町宇納間;みやざきみさとちょううなま
4543130;宮崎美郷町神門;みやざきみさとちょうみかど
4543133;宮崎美郷町田代;みやざきみさとちょうたしろ
4520101;宮崎市霧島;みやざきしきりしま
4520120;宮崎市松橋;みやざきしまつばし
4520121;宮崎市田野町体育館;みやざきしたのちょうたいいくかん
4520135;宮崎市高岡町内山;みやざきしたかおかちょううちやま
4520136;宮崎市田野支所;みやざきしたのししょ
4520137;宮崎市清武町西新町;みやざきしきよたけちょうにししんまち
4520138;宮崎市佐土原町下田島;みやざきしさどわらちょうしもたじま
4520400;日南市油津;にちなんしあぶらつ
4520401;日南市北郷町大藤;にちなんしきたごうちょうおおふじ
4520420;日南市吾田東;にちなんしあがたひがし
4520436;日南市中央通;にちなんしちゅうおうどおり
4520437;日南市北郷町郷之原;にちなんしきたごうちょうごうのはら
4520435;日南市南郷町南町;にちなんしなんごうちょうみなみまち
4520701;串間市奈留;くしましなる
4520720;串間市都井;くしましとい
4520730;串間市役所;くしましやくしょ
4538230;国富町本庄;くにとみちょうほんじょう
4538321;綾町南俣健康センター;あやちょうみなみまたけんこうせんたー
4538331;綾町役場;あやちょうやくば
4520200;都城市菖蒲原;みやこのじょうしあやめばる
4520201;都城市高崎町江平;みやこのじょうしたかざきちょうえひら
4520220;都城市姫城町;みやこのじょうしひめぎちょう
4520221;都城市高崎町大牟田;みやこのじょうしたかざきちょうおおむた
4520236;都城市高城町穂満坊;みやこのじょうしたかじょうちょうほまんぼう
4520238;都城市山之口町花木;みやこのじょうしやまのくちちょうはなのき
4520239;都城市山田町山田;みやこのじょうしやまだちょうやまだ
4520501;小林市真方;こばやししまかた
4520521;小林市役所;こばやししやくしょ
4520533;小林市中原;こばやししなかはら
4520534;小林市野尻町東麓;こばやししのじりちょうひがしふもと
4520930;えびの市加久藤;えびのしかくとう
4534131;三股町五本松;みまたちょうごほんまつ
4536130;高原町西麓;たかはるちょうにしふもと
4620100;鹿児島市東郡元;かごしましひがしこおりもと
4620101;鹿児島市下福元;かごしまししもふくもと
4620120;鹿児島市祇園之洲町;かごしましぎおんのすちょう
4620121;鹿児島市喜入町;かごしましきいれちょう
4620132;鹿児島市桜島赤水新島;かごしましさくらじまあかみずしんじま
4620135;鹿児島市本城;かごしましほんじょう
4620136;鹿児島市郡山;かごしましこおりやま
4620137;鹿児島市桜島藤野;かごしましさくらじまふじの
4620138;鹿児島市上谷口;かごしましかみたにぐち
4620401;枕崎市高見町;まくらざきしたかみちょう
4620420;枕崎市若葉町;まくらざきしわかばちょう
4620601;阿久根市赤瀬川;あくねしあかせがわ
4620620;阿久根市鶴見町;あくねしつるみちょう
4620821;鹿児島出水市緑町;かごしまいずみしみどりまち
4620830;鹿児島出水市桂島;かごしまいずみしかつらしま
4620835;鹿児島出水市高尾野町;かごしまいずみしたかおのまち
4620836;鹿児島出水市野田町;かごしまいずみしのだちょう
4621000;指宿市山川新生町;いぶすきしやまがわしんせいちょう
4621020;指宿市十町;いぶすきしじゅっちょう
4621032;指宿市開聞十町;いぶすきしかいもんじゅっちょう
4640420;長島町鷹巣;ながしまちょうたかのす
4640431;長島町獅子島;ながしまちょうししじま
4640433;長島町指江;ながしまちょうさすえ
4640434;長島町伊唐島;ながしまちょういからじま
4621500;薩摩川内市中郷;さつませんだいしちゅうごう
4621520;薩摩川内市神田町;さつませんだいしかんだちょう
4621533;薩摩川内市祁答院町;さつませんだいしけどういんちょう
4621536;薩摩川内市入来町;さつませんだいしいりきちょう
4621537;薩摩川内市東郷町;さつませんだいしとうごうちょう
4621538;薩摩川内市樋脇町;さつませんだいしひわきちょう
4639201;さつま町宮之城屋地;さつまちょうみやのじょうやち
4639220;さつま町宮之城保健センタ;さつまちょうみやのじょうほけんせんた
4639230;さつま町神子;さつまちょうこうし
4639231;さつま町求名;さつまちょうぐみょう
4645232;湧水町栗野;ゆうすいちょうくりの
4645233;湧水町吉松;ゆうすいちょうよしまつ
4621620;日置市日吉町日置;ひおきしひよしちょうひおき
4621633;日置市東市来町長里;ひおきしひがしいちきちょうながさと
4621634;日置市伊集院町郡;ひおきしいじゅういんちょうこおり
4621635;日置市吹上町中原;ひおきしふきあげちょうなかはら
4621920;いちき串木野市緑町;いちきくしきのしみどりちょう
4621931;いちき串木野市湊町;いちきくしきのしみなとまち
4622020;南さつま市加世田川畑;みなみさつましかせだかわばた
4622035;南さつま市大浦町;みなみさつましおおうらちょう
4622038;南さつま市笠沙町片浦;みなみさつましかささちょうかたうら
4622039;南さつま市金峰町尾下;みなみさつましきんぽうちょうおくだり
4622040;南さつま市坊津町久志;みなみさつましぼうのつちょうくし
4621800;霧島市隼人町内山田;きりしましはやとちょううちやまだ
4621802;鹿児島空港;かごしまくうこう
4621820;霧島市横川町中ノ;きりしましよこがわちょうなかの
4621821;霧島市国分中央;きりしましこくぶちゅうおう
4621834;霧島市溝辺町有川;きりしましみぞべちょうありかわ
4621836;霧島市霧島田口;きりしましきりしまたぐち
4621837;霧島市福山町牧之原;きりしましふくやまちょうまきのはら
4621838;霧島市牧園町宿窪田;きりしましまきぞのちょうしゅくくぼた
4622320;南九州市頴娃町牧之内;みなみきゅうしゅうしえいちょうまきのうち
4622331;南九州市川辺町平山;みなみきゅうしゅうしかわなべちょうひらやま
4622332;南九州市知覧町郡;みなみきゅうしゅうしちらんちょうこおり
4622400;伊佐市大口山野;いさしおおくちやまの
4622420;伊佐市大口鳥巣;いさしおおくちとりす
4622431;伊佐市菱刈前目;いさしひしかりまえめ
4622521;姶良市蒲生町北;あいらしかもうちょうきた
4622535;姶良市宮島町;あいらしみやじままち
4622536;姶良市加治木町本町;あいらしかじきちょうもとまち
4620300;鹿屋市新栄町;かのやししんえいちょう
4620320;鹿屋市札元;かのやしふだもと
4620334;鹿屋市輝北町上百引;かのやしきほくちょうかみもびき
4620335;鹿屋市吾平町麓;かのやしあいらちょうふもと
4620336;鹿屋市串良町岡崎;かのやしくしらちょうおかざき
4621420;垂水市田神;たるみずしたがみ
4646820;大崎町仮宿;おおさきちょうかりじゅく
4648231;東串良町川西;ひがしくしらちょうかわにし
4649000;錦江町田代麓;きんこうちょうたしろふもと
4649020;錦江町田代支所;きんこうちょうたしろししょ
4649031;錦江町城元;きんこうちょうしろもと
4649120;南大隅町佐多伊座敷;みなみおおすみちょうさたいざしき
