code;nameja;kana;nameen;lat;lon;citycode;arv
2820120;姫路市安田;ひめじしやすだ;Himeji City Yasuda;34.81;134.69;2820100;1.4347
2820131;姫路市夢前町前之庄;ひめじしゆめさきちょうまえのしょう;Himeji City Yumesaki Town Maenosho;34.97;134.69;2820100;0.5689
2820135;姫路市安富町安志;ひめじしやすとみちょうあんじ;Himeji City Yasutomi Town Anji;34.99;134.60;2820100;1.0169
2820136;姫路市香寺町中屋;ひめじしこうでらちょうなかや;Himeji City Kodera Town Nakaya;34.91;134.74;2820100;1.1816
2820137;姫路市家島町真浦;ひめじしいえしまちょうまうら;Himeji City Ieshima Town Maura;34.67;134.52;2820100;0.8734
2820141;姫路市豊富;ひめじしとよとみ;Himeji City Toyotomi;34.88;134.75;2820100;1.1444
2820142;姫路市本町;ひめじしほんまち;Himeji City Hon Town;34.84;134.70;2820100;1.3115
2820143;姫路市網干;ひめじしあぼし;Himeji City Aboshi;34.79;134.60;2820100;1.4425
2822920;たつの市龍野町;たつのしたつのちょう;Tatsuno City Tatsuno Town;34.86;134.54;2822900;1.2715
2820145;姫路市白浜;ひめじししらはま;Himeji City Shirahama;34.78;134.70;2820100;1.4761
2820800;相生市旭;あいおいしあさひ;Aioi City Asahi;34.80;134.47;2820800;1.7490
2821220;赤穂市加里屋;あこうしかりや;Ako City Kariya;34.76;134.39;2821200;1.7490
2844220;市川町西川辺;いちかわちょうにしかわなべ;Ichikawa Town Nishikawanabe;34.99;134.76;2844200;1.0967
2844330;福崎町南田原;ふくさきちょうみなみたわら;Fukusaki Town Minamitawara;34.95;134.76;2844300;1.1675
2846431;兵庫太子町鵤;ひょうごたいしちょういかるが;Hyogo Taishi Town Ikaruga;34.83;134.57;2846400;1.2753
2848131;上郡町大持;かみごおりちょうだいもち;Kamigori Town Daimochi;34.87;134.36;2848100;1.2366
2850120;佐用町上月;さようちょうこうづき;Sayo Town Kozuki;34.99;134.32;2850100;1.1052
2850130;佐用町佐用;さようちょうさよう;Sayo Town Sayo;35.00;134.36;2850100;0.5689
2850131;佐用町下徳久;さようちょうしもとくさ;Sayo Town Shimotokusa;34.99;134.39;2850100;1.0669
2850133;佐用町三日月;さようちょうみかづき;Sayo Town Mikazuki;34.99;134.44;2850100;0.8154
2822701;宍粟市山崎町中広瀬;しそうしやまさきちょうなかびろせ;Shiso City Yamasaki Town Nakabirose;35.00;134.55;2822700;1.0605
2822720;宍粟市山崎町船元;しそうしやまさきちょうふなもと;Shiso City Yamasaki Town Funamoto;35.00;134.555;2822700;0.8391
2822721;宍粟市波賀町;しそうしはがちょう;Shiso City Haga Town;35.16;134.55;2822700;0.6689
2822734;宍粟市一宮町;しそうしいちのみやちょう;Shiso City Ichinomiya Town;35.10;134.58;2822700;0.9700
2820146;姫路市林田;ひめじしはやしだ;Himeji City Hayashida;34.92;134.58;2820100;1.1637
2820920;豊岡市出石町;とよおかしいずしちょう;Toyoka City Izushi Town;35.46;134.88;2820900;0.5689
3138930;鳥取南部町法勝寺;とっとりなんぶちょうほっしょうじ;Tottori Nanbu Town Hosshoji;35.34;133.33;3138900;1.1337
3139030;伯耆町吉長;ほうきちょうよしなが;Hoki Town Yoshinaga;35.39;133.41;3139000;1.1949
3310431;岡山南区浦安南町;おかやまみなみくうらやすみなみまち;Okayama Minami Ward Urayasuminami Town;34.59;133.93;3310400;1.6842
3420900;広島三次市十日市中;ひろしまみよししとうかいちなか;Hiroshima Miyoshi City Tokaichinaka;34.81;132.86;3420900;1.0253
3420920;広島三次市三次町;ひろしまみよししみよしまち;Hiroshima Miyoshi City Miyoshi Town;34.81;132.84;3420900;0.8176
3420921;広島三次市甲奴図書館;ひろしまみよししこうぬとしょかん;Hiroshima Miyoshi City Konutoshokan;34.70;133.09;3420900;0.5689
3420933;広島三次市布野町;ひろしまみよししふのちょう;Hiroshima Miyoshi City Funo Town;34.88;132.78;3420900;0.5689
3420934;広島三次市作木町;ひろしまみよししさくぎちょう;Hiroshima Miyoshi City Sakugi Town;34.87;132.72;3420900;0.9757
3420937;広島三次市三和町;ひろしまみよししみわちょう;Hiroshima Miyoshi City Wiwa Town;34.66;132.84;3420900;0.5689
3420938;広島三次市三良坂町;ひろしまみよししみらさかちょう;Hiroshima Miyoshi City Mirasaka Town;34.76;132.96;3420900;0.9205
3420939;広島三次市君田町;ひろしまみよししきみたちょう;Hiroshima Miyoshi City Kimita Town;34.88;132.85;3420900;1.0665
3420941;広島三次市吉舎町;ひろしまみよししきさちょう;Hiroshima Miyoshi City Kisa Town;34.72;132.99;3420900;0.5689
3421000;庄原市西城町熊野;しょうばらしさいじょうちょうくまの;Shobara City Saijo Town Kumano;35.00;133.11;3421000;0.5689
3421020;庄原市西城町大佐;しょうばらしさいじょうちょうおおさ;Shobara City Saijo Town Osa;34.94;133.12;3421000;0.8866
3421021;庄原市東城町;しょうばらしとうじょうちょう;Shobara City Tojo Town;34.90;133.28;3421000;0.8904
3421022;庄原市高野町;しょうばらしたかのちょう;Shobara City Takano Town;35.03;132.90;3421000;0.9822
3310430;岡山南区片岡;おかやまみなみくかたおか;Okayama Minami Ward Kataoka;34.54;133.87;3310400;1.5657
3421031;庄原市総領町;しょうばらしそうりょうちょう;Shobara City Soryo Town;34.78;133.07;3421000;0.5689
3421036;庄原市比和町;しょうばらしひわちょう;Shobara City Hiwa Town;34.98;132.99;3421000;0.5689
3421037;庄原市中本町;しょうばらしなかほんまち;Shobara City Nakahon Town;34.86;133.02;3421000;0.9981
3421421;安芸高田市向原町長田;あきたかたしむかいはらちょうながた;Akitakata City Mukaihara Town Nagata;34.60;132.72;3421400;0.5689
3421431;安芸高田市八千代町;あきたかたしやちよちょう;Akitakata City Yachiyo Town;34.62;132.61;3421400;0.5689
3421433;安芸高田市高宮町;あきたかたしたかみやちょう;Akitakata City Takamiya Town;34.77;132.72;3421400;0.8581
3421435;安芸高田市向原町;あきたかたしむかいはらちょう;Akitakata City Mukaihara Town;34.61;132.72;3421400;0.5689
3421437;安芸高田市吉田町;あきたかたしよしだちょう;Akitakata City Yoshida Town;34.67;132.70;3421400;0.9758
3421438;安芸高田市美土里町;あきたかたしみどりちょう;Akitakata City Midori Town;34.73;132.63;3421400;0.5689
3421439;安芸高田市甲田町;あきたかたしこうだちょう;Akitakata City Koda Town;34.70;132.76;3421400;0.9932
3436830;安芸太田町加計;あきおおたちょうかけ;Akiota Town Kake;34.61;132.32;3436800;0.9776
3436833;安芸太田町中筒賀;あきおおたちょうなかつつが;Akiota Town Nakatsutsuga;34.56;132.25;3436800;0.9027
3436834;安芸太田町戸河内;あきおおたちょうとごうち;Akiota Town Togochi;34.58;132.23;3436800;0.5689
3436901;北広島町都志見;きたひろしまちょうつしみ;Kitahiroshima Town Tsushimi;34.67;132.42;3436900;0.5689
3436902;北広島町有田;きたひろしまちょうありだ;Kitahiroshima Town Arida;34.67;132.54;3436900;0.9182
3421034;庄原市口和町;しょうばらしくちわちょう;Shobara City Kuchiwa Town;34.92;132.90;3421000;0.8942
3436920;北広島町豊平郵便局;きたひろしまちょうとよひらゆうびんきょく;Kitahiroshima Town Toyohira Post Office;34.67;132.41;3436900;0.5689
3310332;岡山東区西大寺南;おかやまひがしくさいだいじみなみ;Okayama Higashi Ward Saidaijiminami;34.65;134.03;3310300;1.8369
3310231;岡山中区浜;おかやまなかくはま;Okayama Naka Ward Hama;34.67;133.94;3310200;1.4527
3320937;高梁市成羽町;たかはししなりわちょう;Takahashi City Nariwa Town;34.78;133.54;3320900;0.5689
3320938;高梁市川上町;たかはししかわかみちょう;Takahashi City Kawakami Town;34.74;133.48;3320900;0.9850
3321100;備前市伊部;びぜんしいんべ;Bizen City Inbe;34.74;134.14;3321100;0.5689
3321121;備前市福田;びぜんしふくだ;Bizen City Fukuda;34.72;134.12;3321100;0.5689
3321131;備前市日生町;びぜんしひなせちょう;Bizen City Hinase Town;34.73;134.27;3321100;0.5689
3321133;備前市吉永町;びぜんしよしながちょう;Bizen City Yoshinaga Town;34.82;134.21;3321100;1.1280
3321134;備前市東片上;びぜんしひがしかたかみ;Bizen City Higashikatakami;34.75;134.19;3321100;0.5689
3334630;和気町尺所;わけちょうしゃくそ;Wake Town Shakuso;34.80;134.16;3334600;1.2487
3334632;和気町矢田;わけちょうやた;Wake Town Yata;34.85;134.10;3334600;1.2253
3342330;早島町前潟;はやしまちょうまえがた;Hayashi Town Yomaegata;34.60;133.83;3342300;1.5657
3344530;里庄町里見;さとしょうちょうさとみ;Satosho Town Satomi;34.51;133.56;3344500;0.9624
3346130;矢掛町矢掛;やかげちょうやかげ;Yakage Town Yakage;34.63;133.59;3346100;1.2369
3368130;吉備中央町下加茂;きびちゅうおうちょうしもがも;Kibi Chuo Town Shimogamo;34.86;133.81;3368100;0.9964
3368131;吉備中央町豊野;きびちゅうおうちょうとよの;Kibi Chuo Town Toyono;34.86;133.69;3368100;0.8037
3310330;岡山東区瀬戸町;おかやまひがしくせとちょう;Okayama Higashi Ward Seto Town;34.73;134.04;3310300;2.0840
3321231;瀬戸内市牛窓町;せとうちしうしまどちょう;Setochi City Ushimado Town;34.62;134.15;3321200;1.4761
3321234;瀬戸内市長船町;せとうちしおさふねちょう;Setochi City Osafune Town;34.70;134.10;3321200;1.4432
3321300;赤磐市上市;あかいわしかみいち;Akaiwa City Kamiichi City;34.75;134.02;3321300;2.0659
3321330;赤磐市町苅田;あかいわしまちかんだ;Akaiwa City Machikanda;34.80;134.01;3321300;1.2059
3321332;赤磐市周匝;あかいわしすさい;Akaiwa City Susai;34.92;134.09;3321300;0.5689
3321333;赤磐市松木;あかいわしまつき;Akaiwa City Matsuki;34.79;134.10;3321300;1.3252
3321600;浅口市天草公園;あさくちしあまくさこうえん;Asakuchi City Amakusa Park;34.53;133.58;3344500;1.3511
3321632;浅口市寄島町;あさくちしよりしまちょう;Asakuchi City Yorishima Town;34.48;133.59;3321600;1.5657
3321633;浅口市鴨方町;あさくちしかもがたちょう;Asakuchi City Kamogata Town;34.53;133.585;3344500;1.0272
3321634;浅口市金光町;あさくちしこんこうちょう;Asakuchi City Konko Town;34.54;133.62;3321600;1.7490
3310100;岡山北区桑田町;おかやまきたくくわだちょう;Okayama Kita Ward Kuwada Town;34.66;133.92;3310100;1.8123
3310101;岡山北区足守;おかやまきたくあしもり;Okayama Kita Ward Ashimori;34.73;133.80;3310100;1.2230
3310120;岡山北区新屋敷;おかやまきたくしんやしき;Okayama Kita Ward Shinyashiki;34.66;133.91;3310100;1.7835
3310131;岡山北区御津金川;おかやまきたくみつかながわ;Okayama Kita Ward Mitsukanagawa;34.80;133.94;3310100;1.1657
3310132;岡山北区建部町;おかやまきたくたけべちょう;Okayama Kita Ward Takebe Town;34.87;133.90;3310100;1.1019
3321232;瀬戸内市邑久町;せとうちしおくちょう;Setochi City Oku Town;34.66;134.09;3321200;1.7490
3320936;高梁市松原通;たかはししまつばらどおり;Takahashi City Matsubaradori;34.79;133.62;3320900;1.0662
3436921;北広島町川小田;きたひろしまちょうかわこだ;Kitahiroshima Town Kawakoda;34.73;132.28;3436900;0.5689
3420400;三原市円一町;みはらしえんいちちょう;Mihara City En'ichi Town;34.39;133.08;3420400;1.4761
3410630;広島安佐北区可部南;ひろしまあさきたくかべみなみ;Hiroshima Asa Kita Ward Kabeminami;34.50;132.51;3410500;1.3175
3410730;広島安芸区中野;ひろしまあきくなかの;Hiroshima Aki Ward Nakano;34.40;132.58;3410700;1.2754
3410830;広島佐伯区利松;ひろしまさえきくとしまつ;Hiroshima Saeki Ward Toshimatsu;34.40;132.36;3410800;1.3095
3410832;広島佐伯区湯来町和田;ひろしまさえきくゆきちょうわだ;Hiroshima Saeki Ward Yuki Town Wada;34.49;132.27;3410800;0.5689
3420200;呉市宝町;くれしたからまち;Kure City Takara Town;34.24;132.55;3420200;1.4761
3420202;呉市音戸中学校;くれしおんどちゅうがっこう;Kure City Ondo Middle School;34.18;132.53;3420200;0.5689
3420221;呉市二河町;くれしにこうちょう;Kure City Niko Town;34.25;132.56;3420200;1.5657
3420230;呉市広;くれしひろ;Kure City Hiro;34.23;132.61;3420200;1.4761
3420232;呉市郷原町;くれしごうはらちょう;Kure City Gohara Town;34.30;132.65;3420200;0.9994
3420234;呉市下蒲刈町;くれししもかまがりちょう;Kure City Shimokamagari Town;34.19;132.68;3420200;0.5689
3420240;呉市豊浜町;くれしとよはまちょう;Kure City Toyohama Town;34.18;132.80;3420200;0.0000
3420242;呉市焼山;くれしやけやま;Kure City Yakeyama;34.30;132.56;3420200;0.8107
3420243;呉市川尻町;くれしかわじりちょう;Kure City Kawajiri Town;34.24;132.70;3420200;0.9994
3420244;呉市音戸町;くれしおんどちょう;Kure City Ondo Town;34.19;132.54;3420200;0.0000
3410531;広島安佐南区祇園;ひろしまあさみなみくぎおん;Hiroshima Asa Minami Ward Gion;34.44;132.46;3410500;2.0947
3420245;呉市蒲刈町;くれしかまがりちょう;Kure City Kamagari Town;34.20;132.73;3420200;
3420247;呉市豊町;くれしゆたかまち;Kure City Yutaka Town;34.18;132.86;3420200;0.5689
3421130;大竹市小方;おおたけしおがた;Otake City Ogata;34.24;132.22;3421100;1.2960
3421200;東広島市黒瀬町;ひがしひろしましくろせちょう;Higashihiroshima City Kurose Town;34.32;132.68;3421200;1.0111
3421220;東広島市西条栄町;ひがしひろしましさいじょうさかえまち;Higashihiroshima City Saijosakae Town;34.43;132.74;3421200;0.8313
3421235;東広島市福富町;ひがしひろしましふくとみちょう;Higashihiroshima City Fukutomi Town;34.54;132.78;3421200;1.0536
3421236;東広島市豊栄町;ひがしひろしましとよさかちょう;Higashihiroshima City Toyosaka Town;34.56;132.83;3421200;0.9994
3421237;東広島市河内町;ひがしひろしましこうちちょう;Higashihiroshima City Kochi Town;34.47;132.89;3421200;1.0504
3421238;東広島市安芸津町;ひがしひろしましあきつちょう;Higashihiroshima City Akitsu Town;34.32;132.81;3421200;0.9835
3421320;廿日市市大野;はつかいちしおおの;Hatsukaichi City Ono;34.29;132.28;3421300;0.5689
3421330;廿日市市下平良;はつかいちししもへら;Hatsukaichi City Shimohera;34.35;132.33;3421300;1.7490
3421335;廿日市市宮島町;はつかいちしみやじまちょう;Hatsukaichi City Miyajima Town;34.30;132.32;3421300;1.4425
3421336;廿日市市津田;はつかいちしつた;Hatsukaichi City Tsuta;34.37;132.18;3421300;0.9175
3421337;廿日市市吉和;はつかいちしよしわ;Hatsukaichi City Yoshiwa;34.48;132.14;3421300;0.9017
3430231;府中町大通り;ふちゅうちょうおおどおり;Fuchu Town Odori;34.39;132.50;3410200;1.7490
3420246;呉市安浦町;くれしやすうらちょう;Kure City Yasura Town;34.28;132.74;3420200;1.5657
3436931;北広島町大朝;きたひろしまちょうおおあさ;Kitahiroshima Town Ooasa;34.77;132.46;3436900;0.8732
3410430;広島西区己斐;ひろしまにしくこい;Hiroshima Nishi Ward Koi;34.41;132.42;3410400;0.5689
3410231;広島東区福田;ひろしまひがしくふくだ;Hiroshima Higashi Ward Fukuda;34.46;132.55;3410200;0.5689
3420401;広島空港;ひろしまくうこう;Hiroshima Airport;34.44;132.92;3420400;0.5689
3420420;三原市館町;みはらしやかたまち;Mihara City Yakata Town;34.40;133.08;3420400;1.7490
3420433;三原市大和町;みはらしだいわちょう;Mihara City Daiwa Town;34.54;132.95;3420400;0.7871
3420436;三原市久井町;みはらしくいちょう;Mihara City Kui Town;34.52;133.03;3420400;0.8983
3420437;三原市本郷南;みはらしほんごうみなみ;Mihara City Hongominami;34.41;132.99;3420400;1.4033
3420520;尾道市長江;おのみちしながえ;Onomichi City Nagae;34.42;133.20;3420500;0.5689
3420522;尾道市因島土生町;おのみちしいんのしまはぶちょう;Onomichi City Innoshimahabu Town;34.29;133.18;3420500;0.8546
3420535;尾道市向島町;おのみちしむかいしまちょう;Onomichi City Mukaishi Town;34.40;133.20;3420500;1.5657
3420537;尾道市瀬戸田町;おのみちしせとだちょう;Onomichi City Setoda Town;34.31;133.10;3420500;0.0000
3420538;尾道市御調町;おのみちしみつぎちょう;Onomichi City Mitsugi Town;34.51;133.15;3420500;0.5689
3420539;尾道市久保;おのみちしくぼ;Onomichi City Kubo;34.41;133.21;3420500;1.4761
3420700;福山市松永町;ふくやましまつながちょう;Fukuyama City Matsunaga Town;34.45;133.25;3420700;1.4425
